Date,XAU BGNL Curncy,ECSURPUS Index,BDIY Index,CRY Index,DXY Curncy,JPY Curncy,GBP Curncy,Cl1 Comdty,VIX Index,USGG30YR Index,GT10 Govt,USGG2YR Index,USGG3M Index,US0001M Index,GTDEM30Y Govt,GTDEM10Y Govt,GTDEM2Y Govt,EONIA Index,GTITL30YR Corp,GTITL10YR Corp,GTITL2YR Corp,GTJPY30YR Corp,GTJPY10YR Corp,GTJPY2YR Corp,GTGBP30Y Govt,GTGBP20Y Govt,GTGBP2Y Govt,LUMSTRUU Index,LMBITR Index,LUACTRUU Index,LF98TRUU Index,LG30TRUU Index,LP01TREU Index,EMUSTRUU Index,LF94TRUU Index,MXUS Index,MXEU Index,MXJP Index,MXBR Index,MXRU Index,MXIN Index,MXCN Index,MXWO Index,MXWD Index,LEGATRUU Index,HFRXGL Index,RX1 Comdty,TY1 Comdty,GC1 Comdty,CO1 Comdty,ES1 Index,VG1 Index,NQ1 Index,LLL1 Index,TP1 Index,DU1 Comdty,TU2 Comdty
2014-01-28,1250.64,-0.001,1177.0,282.18,80.568,102.9,1.657,97.41,15.8,3.674,2.75,0.34,0.046,0.159,2.563,1.676,0.121,0.191,4.684,3.848,1.015,1.648,0.628,0.092,3.563,3.375,0.534,1878.28,1000.174,2442.32,1593.36,1069.859,309.055,870.861,312.21,1715.56,110.7,755.69,1984.65,722.73,797.64,58.29,1611.35,394.65,458.595,1222.62,142.46,125.078,1250.8,107.41,1788.25,3033.0,3501.0,1103.6,1223.0,110.52,109.766
2014-02-04,1251.32,-0.093,1084.0,286.437,81.121,101.62,1.632,97.19,19.11,3.601,2.63,0.312,0.051,0.157,2.481,1.649,0.08,0.228,4.634,3.782,0.856,1.596,0.608,0.081,3.498,3.29,0.481,1888.55,1000.622,2456.14,1591.31,1063.997,308.566,868.289,312.125,1680.5,108.35,704.02,1952.17,699.29,781.71,56.96,1569.93,384.84,459.879,1222.5,143.98,126.141,1251.7,105.78,1743.75,2965.0,3452.0,1103.6,1131.0,110.625,109.914
2014-02-11,1290.11,-0.159,1091.0,290.205,80.638,102.62,1.646,99.94,14.51,3.688,2.726,0.331,0.046,0.155,2.531,1.685,0.104,0.131,4.569,3.681,0.854,1.631,0.603,0.066,3.547,3.328,0.491,1885.15,1001.715,2451.72,1602.32,1074.386,310.57,875.193,312.392,1742.4,112.41,743.68,2023.6,728.33,786.6,59.13,1634.47,400.19,460.8,1223.5,143.64,125.578,1290.1,108.68,1813.5,3074.0,3612.75,1103.6,1208.5,110.58,109.883
2014-02-18,1322.99,-0.239,1146.0,298.492,80.008,102.38,1.67,102.43,13.87,3.678,2.708,0.299,0.015,0.154,2.557,1.666,0.108,0.144,4.481,3.556,0.781,1.618,0.597,0.073,3.534,3.329,0.482,1884.19,1003.195,2461.78,1609.22,1079.055,312.017,876.765,314.834,1763.91,114.11,756.0,1968.29,727.89,793.82,60.56,1660.54,406.54,462.809,1230.14,143.72,125.953,1324.7,110.46,1837.5,3121.0,3675.0,1103.6,1227.0,110.595,109.953
2014-02-25,1342.59,-0.429,1197.0,301.579,80.137,102.16,1.67,101.83,13.67,3.659,2.703,0.314,0.041,0.155,2.516,1.645,0.12,0.171,4.534,3.584,0.784,1.626,0.587,0.073,3.521,3.319,0.494,1887.97,1006.521,2466.31,1619.56,1086.891,313.47,882.998,315.059,1769.05,115.34,761.89,2023.57,710.01,802.66,59.02,1669.41,408.34,463.126,1234.23,143.97,125.828,1343.0,109.51,1846.25,3159.0,3688.5,1103.6,1228.5,110.565,109.93
2014-03-04,1337.3,-0.376,1325.0,306.253,80.168,102.18,1.667,103.33,14.1,3.647,2.699,0.333,0.046,0.155,2.478,1.597,0.111,0.259,4.392,3.421,0.9,1.612,0.582,0.071,3.478,3.344,0.618,1888.01,1013.591,2472.53,1625.95,1090.732,314.495,884.913,317.335,1796.15,114.81,743.63,2035.1,647.33,812.02,59.99,1677.85,410.22,464.263,1241.97,144.76,125.922,1337.9,109.3,1871.5,3136.0,3716.75,1103.6,1213.5,110.58,109.922
2014-03-11,1347.96,-0.365,1580.0,304.934,79.736,103.0,1.662,100.03,14.8,3.709,2.769,0.37,0.041,0.155,2.54,1.637,0.166,0.159,4.381,3.397,0.863,1.684,0.628,0.069,3.528,3.405,0.645,1884.03,1007.702,2458.84,1622.23,1092.221,314.984,883.611,316.603,1788.28,112.82,761.08,1979.75,616.9,830.31,58.76,1672.19,408.97,463.655,1244.04,142.32,125.375,1346.7,108.55,1865.25,3090.0,3688.5,1103.6,1233.5,110.395,109.82
2014-03-18,1360.31,-0.323,1518.0,302.781,79.414,101.43,1.658,99.7,14.52,3.614,2.673,0.347,0.046,0.156,2.477,1.566,0.157,0.158,4.364,3.363,0.871,1.698,0.615,0.075,3.445,3.305,0.628,1890.33,1012.717,2469.04,1623.55,1092.441,314.422,882.639,318.874,1793.32,111.53,718.45,2004.02,638.7,827.49,57.15,1665.49,407.35,466.865,1234.38,143.26,126.063,1359.0,106.79,1870.75,3073.0,3701.5,1103.6,1159.0,110.425,109.891
2014-03-25,1311.01,-0.23,1578.0,300.828,79.944,102.27,1.653,99.19,14.02,3.591,2.749,0.425,0.046,0.154,2.464,1.576,0.168,0.17,4.349,3.392,0.896,1.685,0.604,0.072,3.493,3.36,0.67,1884.36,1009.636,2473.33,1625.95,1094.254,315.089,885.634,316.357,1785.03,111.87,716.14,2117.38,640.74,834.05,57.77,1655.69,405.45,464.101,1236.74,143.24,123.469,1311.4,106.99,1859.25,3026.0,3623.75,1103.6,1150.5,110.395,109.695
2014-04-01,1280.44,-0.193,1316.0,301.864,80.094,103.56,1.664,99.74,13.1,3.606,2.753,0.43,0.036,0.152,2.458,1.572,0.172,0.195,4.279,3.288,0.824,1.656,0.615,0.079,3.502,3.363,0.686,1883.86,1012.348,2475.02,1630.48,1099.524,316.17,895.057,317.778,1805.18,114.47,740.77,2254.79,677.45,854.16,60.05,1683.7,413.45,464.296,1235.47,143.21,123.359,1279.6,105.62,1877.75,3117.0,3650.25,1103.6,1200.5,110.38,109.523
2014-04-08,1309.44,-0.097,1098.0,307.977,79.752,101.93,1.674,102.56,14.89,3.538,2.682,0.395,0.025,0.152,2.475,1.556,0.171,0.212,4.292,3.218,0.741,1.687,0.615,0.08,3.483,3.343,0.648,1894.79,1016.552,2491.03,1633.13,1103.232,317.467,899.476,319.542,1771.38,113.79,723.55,2355.71,655.3,852.74,60.54,1663.77,409.53,467.177,1239.65,143.42,124.047,1308.7,107.67,1845.0,3109.0,3528.5,1103.6,1170.5,110.385,109.555
2014-04-15,1303.95,-0.06,970.0,309.239,79.803,101.53,1.673,103.75,15.61,3.461,2.629,0.367,0.03,0.152,2.374,1.471,0.124,0.209,4.218,3.106,0.748,1.686,0.6,0.085,3.423,3.273,0.623,1898.86,1022.736,2504.72,1634.58,1104.984,317.81,901.981,322.382,1762.2,111.51,699.52,2279.95,624.55,859.7,59.69,1646.67,405.27,469.384,1226.16,144.55,124.594,1300.0,108.74,1839.5,3033.0,3491.25,1103.6,1139.0,110.5,109.656
2014-04-22,1281.59,-0.003,939.0,311.207,79.905,102.63,1.683,102.13,13.19,3.494,2.711,0.399,0.025,0.152,2.427,1.533,0.169,0.221,4.15,3.091,0.773,1.691,0.6,0.087,3.47,3.339,0.728,1892.32,1023.713,2495.85,1636.02,1106.283,318.431,902.504,321.93,1798.11,114.92,716.4,2333.11,644.79,864.19,59.77,1681.98,413.41,467.434,1229.45,143.7,123.625,1280.6,109.27,1874.0,3142.0,3585.0,1103.6,1160.0,110.405,109.547
2014-04-29,1296.92,-0.035,949.0,311.853,79.808,102.59,1.682,101.28,13.71,3.487,2.692,0.438,0.01,0.15,2.382,1.498,0.142,0.331,4.165,3.115,0.838,1.692,0.612,0.085,3.461,3.333,0.697,1898.05,1024.768,2501.35,1638.4,1107.923,319.201,902.277,322.202,1794.86,115.45,713.71,2347.13,629.18,852.62,58.74,1682.38,413.12,468.441,1230.58,144.25,124.0,1296.3,108.98,1871.75,3151.0,3563.75,1103.6,1160.5,110.45,109.57
2014-05-06,1307.45,0.06,1022.0,307.284,79.093,101.58,1.698,99.5,13.8,3.383,2.592,0.423,0.02,0.152,2.353,1.459,0.146,0.159,4.062,3.003,0.759,1.701,0.606,0.085,3.434,3.299,0.75,1909.89,1028.086,2519.51,1642.52,1112.708,320.027,906.807,326.1,1786.41,114.7,727.36,2399.03,640.0,849.91,57.99,1683.52,413.54,472.63,1232.14,144.67,124.641,1308.6,107.06,1864.25,3111.0,3551.0,1103.6,1184.0,110.455,109.602
2014-05-13,1296.38,0.086,982.0,306.763,80.143,102.25,1.684,101.7,12.13,3.446,2.61,0.379,0.02,0.151,2.357,1.42,0.107,0.222,4.051,2.941,0.797,1.708,0.607,0.08,3.429,3.307,0.736,1910.71,1031.719,2518.13,1648.15,1113.824,321.841,913.973,324.274,1813.96,116.77,726.62,2429.81,683.17,895.39,58.58,1697.99,417.53,470.417,1225.47,145.31,125.063,1294.8,109.24,1894.25,3187.0,3608.75,1103.6,1179.5,110.54,109.734
2014-05-20,1294.92,0.064,1010.0,306.916,80.041,101.26,1.684,102.44,12.96,3.383,2.512,0.335,0.025,0.149,2.284,1.35,0.077,0.169,4.402,3.261,0.981,1.691,0.587,0.078,3.402,3.264,0.692,1919.35,1036.381,2533.45,1650.43,1114.818,321.071,917.989,325.751,1790.81,115.73,711.11,2356.73,709.8,914.02,59.4,1678.01,413.47,471.972,1223.36,146.09,126.0,1294.6,109.69,1868.0,3153.0,3596.5,1103.6,1152.0,110.605,109.883
2014-05-27,1265.72,0.06,973.0,306.622,80.352,102.11,1.679,104.11,11.51,3.361,2.515,0.344,0.025,0.151,2.275,1.388,0.052,0.396,4.139,2.998,0.787,1.689,0.588,0.082,3.435,3.294,0.695,1922.03,1036.006,2533.91,1651.32,1115.304,321.933,921.494,324.977,1828.45,117.62,736.55,2321.89,710.88,919.01,60.33,1707.67,420.11,471.271,1229.89,146.4,125.906,1265.5,110.02,1909.25,3237.0,3721.25,1103.6,1193.5,110.65,109.852
2014-06-03,1244.4,0.148,948.0,305.021,80.554,102.5,1.676,102.66,11.87,3.438,2.599,0.399,0.03,0.151,2.308,1.407,0.058,0.448,4.139,2.997,0.772,1.688,0.584,0.085,3.439,3.294,0.692,1916.24,1036.063,2522.81,1655.25,1118.86,322.172,925.286,324.197,1840.26,117.25,757.08,2287.07,718.5,930.42,61.33,1715.82,422.04,470.241,1235.67,146.12,125.266,1244.3,108.82,1922.0,3240.0,3730.75,1103.6,1229.5,110.63,109.813
2014-06-10,1260.56,0.249,1004.0,305.488,80.82,102.38,1.676,104.35,10.99,3.478,2.645,0.439,0.03,0.152,2.341,1.403,0.063,0.067,4.007,2.804,0.62,1.707,0.597,0.081,3.485,3.349,0.726,1915.05,1033.278,2521.64,1662.08,1124.776,324.747,930.838,323.413,1865.34,119.26,756.8,2436.27,742.58,963.25,61.87,1735.32,427.27,470.185,1244.1,145.0,124.891,1259.8,109.52,1950.5,3310.0,3800.5,1103.6,1225.5,110.595,109.719
2014-06-17,1270.83,0.171,858.0,309.028,80.629,102.15,1.697,106.36,12.06,3.442,2.653,0.48,0.03,0.154,2.346,1.399,0.042,0.026,4.065,2.823,0.621,1.66,0.59,0.078,3.461,3.349,0.91,1915.1,1033.818,2521.82,1664.71,1124.856,325.481,925.202,324.823,1857.47,118.34,761.5,2391.61,727.35,960.92,61.66,1728.74,425.21,470.51,1242.32,145.05,124.75,1271.7,113.45,1941.5,3273.0,3779.5,1103.6,1242.0,110.62,109.609
2014-06-24,1319.4,0.202,867.0,311.985,80.327,102.1,1.697,106.03,12.13,3.399,2.579,0.456,0.02,0.152,2.289,1.319,0.035,0.025,4.004,2.879,0.61,1.711,0.577,0.08,3.453,3.334,0.866,1924.79,1035.828,2535.42,1669.94,1131.676,325.931,931.518,326.913,1865.15,118.1,779.99,2425.33,768.43,953.61,60.57,1737.82,427.4,472.777,1248.02,146.11,124.563,1320.9,114.46,1943.25,3283.0,3794.5,1103.6,1270.5,110.64,109.68
2014-07-01,1327.78,0.262,894.0,307.427,79.815,101.53,1.717,105.34,11.15,3.398,2.566,0.465,0.02,0.155,2.198,1.246,0.019,0.025,3.969,2.829,0.56,1.667,0.554,0.064,3.438,3.31,0.897,1926.77,1038.212,2537.1,1669.07,1131.716,324.649,933.096,329.245,1888.35,117.77,783.97,2391.2,737.5,961.21,61.56,1754.76,431.26,475.64,1245.65,147.11,124.875,1326.6,112.29,1965.75,3253.0,3884.75,1103.6,1275.5,110.68,109.492
2014-07-08,1315.35,0.378,881.0,303.444,80.179,101.55,1.713,103.4,11.98,3.372,2.557,0.504,0.02,0.153,2.186,1.218,0.015,0.032,4.034,2.84,0.493,1.697,0.552,0.056,3.403,3.273,0.838,1923.54,1034.374,2538.99,1669.85,1132.447,325.058,935.51,329.085,1877.71,116.14,782.76,2397.07,753.41,963.37,62.93,1741.64,428.98,474.98,1253.4,147.38,124.75,1316.5,108.94,1960.5,3185.0,3863.25,1103.6,1277.5,110.685,109.352
2014-07-15,1296.63,0.374,782.0,296.024,80.39,101.65,1.714,99.96,11.96,3.367,2.548,0.476,0.015,0.152,2.137,1.203,0.019,0.05,4.043,2.846,0.537,1.694,0.539,0.057,3.382,3.252,0.869,1923.36,1035.825,2541.31,1665.54,1129.785,324.091,936.36,329.237,1886.3,115.71,782.1,2483.97,732.57,946.92,63.02,1741.46,429.01,474.637,1240.68,147.5,124.906,1297.1,106.02,1968.0,3159.0,3912.5,1103.6,1275.5,110.68,109.344
2014-07-22,1307.29,0.359,723.0,297.352,80.781,101.48,1.706,104.42,12.24,3.25,2.461,0.472,0.02,0.155,2.091,1.165,0.029,0.037,3.972,2.773,0.471,1.673,0.535,0.062,3.309,3.177,0.838,1928.58,1040.593,2553.8,1659.24,1124.565,324.399,935.102,329.863,1896.55,117.06,781.25,2587.48,685.75,975.19,63.77,1750.78,431.41,475.101,1242.61,148.0,125.406,1306.3,107.33,1975.0,3191.0,3950.5,1103.6,1274.0,110.66,109.328
2014-07-29,1297.53,0.354,747.0,296.642,81.214,102.14,1.694,100.97,13.28,3.225,2.461,0.539,0.015,0.155,2.011,1.119,0.028,0.043,3.886,2.638,0.4,1.65,0.519,0.062,3.285,3.146,0.834,1927.2,1043.431,2557.51,1659.3,1123.057,324.932,935.155,329.885,1884.09,116.97,791.25,2532.09,657.87,976.66,66.15,1744.22,430.24,474.519,1245.56,148.69,125.375,1298.3,107.72,1963.0,3189.0,3952.25,1103.6,1292.0,110.665,109.32
2014-08-05,1285.74,0.141,755.0,292.399,81.328,102.71,1.687,97.38,16.87,3.283,2.485,0.462,0.02,0.157,2.068,1.167,0.026,0.023,3.902,2.746,0.468,1.675,0.518,0.064,3.244,3.129,0.812,1926.84,1041.931,2549.63,1643.95,1112.251,322.617,929.328,327.941,1837.49,113.59,775.76,2438.24,646.01,976.7,66.03,1698.25,419.39,472.508,1232.72,148.01,125.391,1284.0,104.61,1913.0,3073.0,3871.75,1103.6,1266.0,110.665,109.453
2014-08-12,1314.0,0.215,836.0,291.778,81.5,102.25,1.681,97.37,14.13,3.277,2.45,0.432,0.025,0.156,1.963,1.058,-0.007,0.019,3.92,2.74,0.391,1.665,0.509,0.061,3.184,3.062,0.796,1928.58,1046.173,2551.89,1653.3,1114.548,321.637,928.606,328.773,1849.71,112.4,770.93,2446.21,649.96,978.43,66.47,1699.37,419.7,473.877,1227.19,149.37,125.828,1308.8,103.02,1930.5,3025.0,3903.5,1103.6,1259.5,110.725,109.523
2014-08-19,1295.94,0.15,1040.0,287.044,81.883,102.88,1.662,94.48,12.21,3.213,2.401,0.427,0.025,0.156,1.881,1.0,-0.01,0.007,3.832,2.594,0.362,1.648,0.499,0.064,3.092,2.978,0.697,1931.75,1049.544,2560.31,1667.76,1122.836,323.702,936.616,329.585,1895.69,114.66,784.4,2546.74,679.22,995.86,67.24,1734.89,428.37,474.381,1236.49,150.11,126.219,1295.1,101.56,1977.25,3093.0,4034.25,1103.6,1280.5,110.74,109.57
2014-08-26,1283.98,0.284,1070.0,290.287,82.65,104.06,1.656,93.86,11.63,3.162,2.397,0.492,0.02,0.155,1.802,0.938,-0.02,0.006,3.665,2.412,0.294,1.631,0.498,0.073,3.045,2.924,0.87,1933.95,1050.857,2569.04,1671.32,1122.792,325.515,938.523,329.648,1913.46,117.16,786.83,2586.03,685.46,996.26,66.87,1749.17,431.65,473.421,1244.49,150.82,126.031,1283.8,102.5,1998.5,3198.0,4072.25,1103.6,1285.0,110.775,109.445
2014-09-02,1264.94,0.293,1149.0,289.283,82.992,105.12,1.649,92.88,12.25,3.175,2.422,0.524,0.015,0.157,1.825,0.93,-0.036,0.101,3.712,2.455,0.354,1.635,0.5,0.069,3.043,2.903,0.854,1934.78,1053.148,2567.01,1672.17,1120.734,325.615,937.767,329.967,1916.18,117.13,793.93,2698.77,641.04,1013.57,66.32,1747.22,431.18,471.48,1249.57,151.09,125.797,1264.3,100.34,1999.75,3178.0,4092.0,1103.6,1298.0,110.8,109.438
2014-09-09,1249.33,0.354,1197.0,285.791,84.278,106.41,1.609,92.75,13.5,3.234,2.504,0.556,0.01,0.154,1.969,0.996,-0.077,0.0,3.723,2.366,0.309,1.672,0.531,0.07,3.147,2.984,0.78,1931.74,1051.354,2553.11,1662.76,1111.971,324.739,936.127,322.507,1902.72,117.84,796.32,2535.7,677.9,1025.79,68.29,1733.21,428.14,466.679,1251.96,148.4,125.109,1247.3,99.16,1989.75,3245.0,4066.0,1103.6,1299.5,111.0,109.375
2014-09-16,1237.07,0.424,1150.0,284.392,84.074,107.06,1.628,94.88,12.73,3.36,2.593,0.536,0.01,0.154,2.014,1.06,-0.06,-0.014,3.764,2.46,0.357,1.7,0.577,0.071,3.175,3.02,0.818,1926.27,1049.775,2535.99,1652.13,1107.5,324.461,929.932,320.961,1911.33,117.22,804.29,2482.93,653.41,992.67,64.64,1732.55,426.5,464.628,1248.93,148.2,124.703,1235.7,99.05,1999.5,3222.0,4066.0,1103.6,1303.0,110.96,109.422
2014-09-23,1221.4,0.364,1073.0,277.802,84.658,108.94,1.636,91.56,14.93,3.246,2.528,0.537,0.01,0.155,1.929,1.012,-0.051,0.007,3.67,2.398,0.358,1.671,0.537,0.065,3.081,2.949,0.854,1932.36,1052.415,2548.16,1652.46,1106.607,325.657,931.383,322.575,1894.21,116.85,818.08,2311.79,633.51,1001.2,63.69,1716.23,421.98,464.321,1250.3,148.93,124.531,1221.0,96.85,1972.25,3194.0,4037.0,1103.6,1325.5,110.94,109.453
2014-09-30,1208.67,0.405,1063.0,278.546,85.936,109.65,1.622,91.16,16.31,3.197,2.49,0.567,0.015,0.153,1.871,0.946,-0.083,-0.017,3.635,2.332,0.358,1.607,0.526,0.072,3.058,2.91,0.824,1934.61,1054.698,2542.53,1637.42,1094.426,324.399,926.453,320.74,1884.24,117.21,814.84,2170.28,611.12,1002.86,61.85,1698.41,416.85,461.317,1243.48,149.7,124.641,1210.5,94.67,1965.5,3223.0,4044.75,1103.6,1326.5,111.005,109.422
2014-10-07,1211.26,0.223,1015.0,279.98,85.672,108.26,1.608,88.85,17.2,3.046,2.34,0.504,0.005,0.153,1.83,0.905,-0.067,-0.045,3.664,2.344,0.417,1.628,0.508,0.05,2.963,2.803,0.748,1946.97,1058.493,2574.97,1648.6,1097.643,324.19,929.342,322.205,1848.79,113.04,793.21,2345.37,606.72,988.88,63.24,1661.36,408.98,464.209,1236.54,150.11,126.0,1211.7,92.11,1928.0,3071.0,3956.25,1103.6,1294.5,110.975,109.164
2014-10-14,1234.29,0.187,948.0,273.9,85.822,107.06,1.592,81.84,22.79,2.953,2.198,0.368,0.005,0.153,1.758,0.837,-0.053,-0.006,3.657,2.296,0.438,1.638,0.495,0.043,2.86,2.686,0.602,1954.02,1067.58,2588.98,1629.02,1086.677,321.659,930.048,323.504,1792.09,109.89,747.14,2371.73,588.05,985.49,61.67,1610.74,397.06,467.11,1212.78,150.91,127.438,1233.6,85.04,1874.75,2995.0,3811.75,1103.6,1211.0,110.95,109.531
2014-10-21,1251.83,0.145,1090.0,273.004,85.303,106.64,1.613,82.81,16.08,2.99,2.223,0.362,0.01,0.156,1.789,0.87,-0.051,-0.014,3.869,2.51,0.619,1.618,0.48,0.025,2.92,2.743,0.674,1957.61,1063.742,2588.78,1652.12,1096.458,321.627,931.746,325.55,1855.17,110.53,741.46,2083.58,585.89,980.64,61.7,1651.14,405.45,468.109,1207.15,150.58,127.656,1251.0,86.22,1938.0,2983.0,3971.5,1103.6,1203.5,110.955,109.633
